Numărul circumscripției electorale județene și a municipiului București,Denumirea circumscripției electorale,Denumirea formațiunii politice/Candidat independent,Pozitie Buletin,Denumirea membrului din cadrul alianței care a propus candidatul,Numele candidatului,Prenumele candidatului,Funcția pentru care candidează,Pozitie lista
38,TULCEA,FORȚA DREPTEI,5,,MOTOC,OCTAVIAN,SENAT,2
38,TULCEA,FORȚA DREPTEI,5,,COJOCARU,AURORA,SENAT,3
38,TULCEA,FORȚA DREPTEI,5,,MIHAILOV,MARCEL,SENAT,4
38,TULCEA,PARTIDUL ECOLOGIST ROMÂN,8,,GHERGHE,GHIȚULINA,SENAT,1
38,TULCEA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,7,,CATANĂ,SANDRA-MARIA,SENAT,1
38,TULCEA,PARTIDUL NAȚIONAL LIBERAL,2,,IORDAN,ALEXANDRU-CRISTIAN,SENAT,1
38,TULCEA,PARTIDUL NAȚIONAL LIBERAL,2,,CARAMAN,GEORGIAN,SENAT,2
38,TULCEA,PARTIDUL NAȚIONAL LIBERAL,2,,FRANDEȘ,CLAUDIA-ALINA,SENAT,3
38,TULCEA,PARTIDUL NAȚIONAL LIBERAL,2,,FILIP,ALEXANDRU,SENAT,4
38,TULCEA,PARTIDUL NOUA ROMÂNIE,9,,ȘTEFANOV,CONSTANTIN-MARIAN,SENAT,1
38,TULCEA,PARTIDUL OAMENILOR TINERI,17,,BORȚUN,ȘTEFAN,SENAT,1
38,TULCEA,PARTIDUL OAMENILOR TINERI,17,,SIMU,OLTIȚA-LĂCRIMIOARA,SENAT,2
38,TULCEA,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,10,,BURTĂ,FLORIN,SENAT,1
38,TULCEA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,11,,SILAI,DANIELA,SENAT,1
38,TULCEA,PARTIDUL SOCIAL DEMOCRAT,1,,SIMION,DRAGOȘ,SENAT,1
38,TULCEA,PARTIDUL SOCIAL DEMOCRAT,1,,SIMION,LUCIAN-EDUARD,SENAT,2
38,TULCEA,PARTIDUL SOCIAL DEMOCRAT,1,,LUCA,ANDALUZIA,SENAT,3
38,TULCEA,PARTIDUL SOCIAL DEMOCRAT,1,,ȘTEFAN,IONUȚ-PAUL,SENAT,4
38,TULCEA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,13,,FĂTU,GABRIEL-DUMITRU,SENAT,1
38,TULCEA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,13,,BURLACU,MIHAI,SENAT,2
38,TULCEA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,13,,TIGĂNICĂ,TEODORA,SENAT,3
38,TULCEA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,13,,MARIN,DANIEL-ELIODOR,SENAT,4
38,TULCEA,PARTIDUL S.O.S. ROMÂNIA,19,,CARP,IONEL,SENAT,1
38,TULCEA,PARTIDUL S.O.S. ROMÂNIA,19,,VOICU,CRISTINA-NARCIS,SENAT,2
38,TULCEA,PARTIDUL S.O.S. ROMÂNIA,19,,IVANOV,MAGDALENA-OANA,SENAT,3
38,TULCEA,PARTIDUL S.O.S. ROMÂNIA,19,,DASCĂLU,STERE,SENAT,4
38,TULCEA,PATRIOȚII POPORULUI ROMÂN,14,,NANE,AUREL,SENAT,1
38,TULCEA,PATRIOȚII POPORULUI ROMÂN,14,,SPĂNȚULESCU,DANIELA,SENAT,2
38,TULCEA,PATRIOȚII POPORULUI ROMÂN,14,,ANGHEL,VASILICA-MONICA,SENAT,3
38,TULCEA,PATRIOȚII POPORULUI ROMÂN,14,,MEZINU,DANIELA,SENAT,4
38,TULCEA,ROMÂNIA SOCIALISTĂ,15,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,IGNATENCU,PETRE,SENAT,1
38,TULCEA,ROMÂNIA SOCIALISTĂ,15,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,GOLDHAGEN,EMILIA,SENAT,2
38,TULCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,4,,KOZÁK,RÓBERT,SENAT,1
38,TULCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,4,,MÁRTON,LÁSZLÓ-SZILÁRD,SENAT,2
38,TULCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,4,,ANTAL,CSILLA,SENAT,3
38,TULCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,4,,DOBOS,MELINDA,SENAT,4
38,TULCEA,UNIUNEA SALVAȚI ROMÂNIA,6,,BICOV,ȘTEFAN,SENAT,1
38,TULCEA,UNIUNEA SALVAȚI ROMÂNIA,6,,VICOL,COSTEL,SENAT,2
38,TULCEA,UNIUNEA SALVAȚI ROMÂNIA,6,,MIRICĂ,IONICA,SENAT,3
38,TULCEA,UNIUNEA SALVAȚI ROMÂNIA,6,,CICÎRMA,MARIUS,SENAT,4
39,VASLUI,ALIANȚA NAȚIONAL CREȘTINĂ,19,,ISTRATI,IGORI,SENAT,1
39,VASLUI,ALIANȚA NAȚIONAL CREȘTINĂ,19,,UNGUREANU,MARIANA,SENAT,2
39,VASLUI,ALIANȚA NAȚIONAL CREȘTINĂ,19,,ȘERBAN,ELENA,SENAT,3
39,VASLUI,ALIANȚA NAȚIONAL CREȘTINĂ,19,,BALTĂ,SABINA,SENAT,4
39,VASLUI,ALIANȚA NAȚIONAL CREȘTINĂ,19,,MATEI,VASILE,SENAT,5
39,VASLUI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,CHELMU,SERGIU-SORIN,SENAT,1
39,VASLUI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,PASCAL,VERONICA,SENAT,2
39,VASLUI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,MERLAN,VICU,SENAT,3
39,VASLUI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,CARABINĂ,CONSTANTIN,SENAT,4
39,VASLUI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,JIANU,ROXANA-PAULA,SENAT,5
39,VASLUI,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,17,,FIERARU,VASILE,SENAT,1
39,VASLUI,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,17,,TOADER,SEVERIN,SENAT,2
39,VASLUI,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,18,,TIMOFTE-BENȚA,MARIUS-RĂZVAN,SENAT,1
39,VASLUI,FORȚA DREPTEI,6,,MATIEȘ,LIVIU,SENAT,1
39,VASLUI,FORȚA DREPTEI,6,,POP,ION-LAURENȚIU,SENAT,2
39,VASLUI,FORȚA DREPTEI,6,,CIOBANU-HARHAS,LILIANA,SENAT,3
39,VASLUI,FORȚA DREPTEI,6,,PAVEL,ION,SENAT,4
39,VASLUI,FORȚA DREPTEI,6,,JALBĂ,ANDREI,SENAT,5
39,VASLUI,PARTIDUL ECOLOGIST ROMÂN,13,,VELEA,CEZARINA,SENAT,1
39,VASLUI,PARTIDUL LIGA ACȚIUNII NAȚIONALE,8,,MACHIDON,OVIDIU-MIRON,SENAT,1
39,VASLUI,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,ARION-ȚIGĂNAȘU,JĂNICĂ,SENAT,1
39,VASLUI,PARTIDUL NAȚIONAL LIBERAL,4,,TRĂILĂ,CRISTINA,SENAT,1
39,VASLUI,PARTIDUL NAȚIONAL LIBERAL,4,,LAZĂR,PAUL-IULIAN,SENAT,2
39,VASLUI,PARTIDUL NAȚIONAL LIBERAL,4,,DRĂGUȚ,VIOLETA,SENAT,3
39,VASLUI,PARTIDUL NAȚIONAL LIBERAL,4,,BULUMAC,DANIEL,SENAT,4
39,VASLUI,PARTIDUL NAȚIONAL LIBERAL,4,,MANEA,DANIELA,SENAT,5
39,VASLUI,PARTIDUL NOUA ROMÂNIE,14,,POPA,MAGDALENA,SENAT,1
39,VASLUI,PARTIDUL OAMENILOR TINERI,11,,OPRIȘAN,ȘTEFAN-BOGDAN,SENAT,1
39,VASLUI,PARTIDUL OAMENILOR TINERI,11,,TESLARIU,ANA,SENAT,2
39,VASLUI,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,BLĂJUȚ,ANDREEA-PAULA,SENAT,1
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT,5,,STOICIU,VICTORIA,SENAT,1
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT,5,,BÎCA,IULIAN-MIHAIL,SENAT,2
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT,5,,BOERU,SERGIU,SENAT,3
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT,5,,HUIBAN,VERONICA-MIHAELA,SENAT,4
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT,5,,ZARĂ,COSTEL,SENAT,5
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,7,,PIVNICERU,IRINEL-GABRIEL,SENAT,1
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,7,,BOSÎNCEANU,CAMELIA,SENAT,2
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,7,,POPA,MIHAIL,SENAT,3
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,7,,PARNAVEL,DANIELA,SENAT,4
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,7,,CIURESCU-MANEA,CLAUDIU-FLORIN,SENAT,5
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT UNIT,10,,COPĂCEAN,DUMITRU-DAN,SENAT,1
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT UNIT,10,,FORJE,SANDRA-MĂRGĂRITA,SENAT,2
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT UNIT,10,,MIHAI,CIPRIAN-ANTONIO,SENAT,3
39,VASLUI,PARTIDUL SOCIAL DEMOCRAT UNIT,10,,TUDOR,GHERGHINA,SENAT,4
39,VASLUI,PARTIDUL S.O.S. ROMÂNIA,15,,BEM,CRISTIAN,SENAT,1
39,VASLUI,PARTIDUL S.O.S. ROMÂNIA,15,,NECHITA,TIBERIUS-DANIEL,SENAT,2
39,VASLUI,PARTIDUL S.O.S. ROMÂNIA,15,,ANGHEL,LARISA,SENAT,3
39,VASLUI,PARTIDUL S.O.S. ROMÂNIA,15,,IOVU,IOANA,SENAT,4
39,VASLUI,PARTIDUL S.O.S. ROMÂNIA,15,,ROȘU,LUDIA,SENAT,5
39,VASLUI,PATRIOȚII POPORULUI ROMÂN,9,,NEAGOE,CĂTĂLIN-NICOLAE,SENAT,1
39,VASLUI,PATRIOȚII POPORULUI ROMÂN,9,,CHARITON,OLGA,SENAT,2
39,VASLUI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,3,,MAGYARI,MONIKA,SENAT,1
39,VASLUI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,3,,ELEKES,SZABOLCS,SENAT,2
39,VASLUI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,3,,ANTAL,ȘTEFAN,SENAT,3
39,VASLUI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,3,,SZŐLLŐSI,TIBERIU-BENIAMIN,SENAT,4
39,VASLUI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,3,,GÁL,HAJNAL,SENAT,5
39,VASLUI,UNIUNEA SALVAȚI ROMÂNIA,1,,MÎNDRU,CĂTĂLIN-EMIL,SENAT,1
39,VASLUI,UNIUNEA SALVAȚI ROMÂNIA,1,,BRÎNZĂ,ANDREI-DAN,SENAT,2
39,VASLUI,UNIUNEA SALVAȚI ROMÂNIA,1,,BĂRBĂSCU,PAULA,SENAT,3
39,VASLUI,UNIUNEA SALVAȚI ROMÂNIA,1,,LAZĂR,GINA,SENAT,4
39,VASLUI,UNIUNEA SALVAȚI ROMÂNIA,1,,BOLEA,MIHAI,SENAT,5
40,VÂLCEA,ALIANȚA NAȚIONAL CREȘTINĂ,14,,CĂLIN,ELENA-RAMONA,SENAT,1
40,VÂLCEA,ALIANȚA NAȚIONAL CREȘTINĂ,14,,BURCEA,IULIANA-ANDRADA,SENAT,2
40,VÂLCEA,ALIANȚA NAȚIONAL CREȘTINĂ,14,,POPESCU,CONSTANTIN,SENAT,3
40,VÂLCEA,ALIANȚA PENTRU UNIREA ROMÂNILOR,1,,SPAU,DUMITRU,SENAT,1
40,VÂLCEA,ALIANȚA PENTRU UNIREA ROMÂNILOR,1,,STROESCU,ION,SENAT,2
40,VÂLCEA,ALIANȚA PENTRU UNIREA ROMÂNILOR,1,,BRĂNESCU,MIHAELA-GABRIELA,SENAT,3
40,VÂLCEA,ALIANȚA PENTRU UNIREA ROMÂNILOR,1,,CAZACU,DRAGOȘ,SENAT,4
40,VÂLCEA,CANDIDAT INDEPENDENT,21,,STOICA,CONSTANTIN-MIRCEA,SENAT,1
40,VÂLCEA,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,11,,SOARE,CONSTANTIN-EDUARD,SENAT,1
40,VÂLCEA,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,11,,POPESCU,RALUCA-ANGELA,SENAT,2
40,VÂLCEA,FORȚA DREPTEI,5,,NECHITA,IULIAN,SENAT,1
40,VÂLCEA,FORȚA DREPTEI,5,,GORJAN,SERGIU-ȘTEFAN,SENAT,2
40,VÂLCEA,FORȚA DREPTEI,5,,IORDACHE,GHEORGHE-BOGDAN,SENAT,3
40,VÂLCEA,FORȚA DREPTEI,5,,ENESCU,FLORENTINA-MAGDA,SENAT,4
40,VÂLCEA,PARTIDUL ECOLOGIST ROMÂN,9,,DAMIAN,FLORIN-ADRIAN,SENAT,1
40,VÂLCEA,PARTIDUL LIGA ACȚIUNII NAȚIONALE,15,,CĂLINESCU,OANA-RAMONA,SENAT,1
40,VÂLCEA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,18,,PLEȘA,ELENA-CORINA,SENAT,1
40,VÂLCEA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,18,,DABU,ADRIAN-COSMIN,SENAT,2
40,VÂLCEA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,18,,STUPARU,GHEORGHE-COSMIN,SENAT,3
40,VÂLCEA,PARTIDUL NAȚIONAL LIBERAL,4,,DECA,LIGIA,SENAT,1
40,VÂLCEA,PARTIDUL NAȚIONAL LIBERAL,4,,IONIȚĂ,GHEORGHE,SENAT,2
40,VÂLCEA,PARTIDUL NAȚIONAL LIBERAL,4,,ANDRONACHE,ANAMARIA-MĂDĂLINA,SENAT,3
40,VÂLCEA,PARTIDUL NAȚIONAL LIBERAL,4,,ALEXANDRU,ȘTEFAN-SORIN,SENAT,4
40,VÂLCEA,PARTIDUL NOUA ROMÂNIE,10,,PRUNEȘ,FLORIN-BOGDAN,SENAT,1
40,VÂLCEA,PARTIDUL OAMENILOR TINERI,12,,DASCĂL,CORNELIA,SENAT,1
40,VÂLCEA,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,BĂIAȘU,NICOLAE-DANIEL,SENAT,1
40,VÂLCEA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,7,,FILOTIE,LIGIA,SENAT,1
40,VÂLCEA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,7,,MOGA,ELENA-LILIANA,SENAT,2
40,VÂLCEA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,7,,RADU,GABRIEL,SENAT,3
40,VÂLCEA,PARTIDUL SOCIAL DEMOCRAT,2,,BICĂ,ANDRA,SENAT,1
40,VÂLCEA,PARTIDUL SOCIAL DEMOCRAT,2,,GRIGORESCU,REMUS,SENAT,2
40,VÂLCEA,PARTIDUL SOCIAL DEMOCRAT,2,,DEACONESI,ELENA-ALINA,SENAT,3
40,VÂLCEA,PARTIDUL SOCIAL DEMOCRAT,2,,VOICULEȚ,COSTINEL-ALIN,SENAT,4
40,VÂLCEA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,8,,PĂUNA,LULU-IULIAN,SENAT,1
40,VÂLCEA,PARTIDUL SOCIAL DEMOCRAT UNIT,16,,MOISE,SANDA,SENAT,1
40,VÂLCEA,PARTIDUL SOCIAL DEMOCRAT UNIT,16,,CARAI,IONUȚ-GABRIEL,SENAT,2
40,VÂLCEA,PARTIDUL S.O.S. ROMÂNIA,19,,BUȘE,SIMONA-LUCIA,SENAT,1
40,VÂLCEA,PARTIDUL S.O.S. ROMÂNIA,19,,BARBU,LIVIU-DUMITRU,SENAT,2
40,VÂLCEA,PARTIDUL S.O.S. ROMÂNIA,19,,BALDOVIN,NICOLAE,SENAT,3
40,VÂLCEA,PARTIDUL S.O.S. ROMÂNIA,19,,CÎTU,LOREDANA-MARIA,SENAT,4
40,VÂLCEA,PATRIOȚII POPORULUI ROMÂN,20,,ANDREESCU,DANIEL,SENAT,1
40,VÂLCEA,ROMÂNIA SOCIALISTĂ,13,PARTIDUL SOCIALIST ROMÂN,LĂZĂRESCU,CĂTĂLINA,SENAT,1
40,VÂLCEA,ROMÂNIA SOCIALISTĂ,13,PARTIDUL SOCIALIST ROMÂN,VELCU,VASILE,SENAT,2
40,VÂLCEA,ROMÂNIA SOCIALISTĂ,13,PARTIDUL SOCIALIST ROMÂN,DANCIU,GRUIA-GHEORGHE,SENAT,3
40,VÂLCEA,ROMÂNIA SOCIALISTĂ,13,PARTIDUL SOCIALIST ROMÂN,RĂDUCU,IOAN,SENAT,4
40,VÂLCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,6,,KOCSIK,EMERIC,SENAT,1
40,VÂLCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,6,,BÁNTÓ,ZSOLT-NORBERT,SENAT,2
40,VÂLCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,6,,HEREA,AURELIA-MARIA,SENAT,3
40,VÂLCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,6,,HUDÁCSEK,KATALIN-EVA,SENAT,4
40,VÂLCEA,UNIUNEA SALVAȚI ROMÂNIA,3,,SLUJITORU,ILIE-MUGUREL,SENAT,1
40,VÂLCEA,UNIUNEA SALVAȚI ROMÂNIA,3,,PĂTRAȘCU-MOTOI,MARIA-ALEXANDRA,SENAT,2
40,VÂLCEA,UNIUNEA SALVAȚI ROMÂNIA,3,,BERBECE,NICOLAE,SENAT,3
40,VÂLCEA,UNIUNEA SALVAȚI ROMÂNIA,3,,OPRESCU,SILVIU,SENAT,4
41,VRANCEA,ALIANȚA NAȚIONAL CREȘTINĂ,11,,NEACȘU,ALEXANDRU,SENAT,1
41,VRANCEA,ALIANȚA NAȚIONAL CREȘTINĂ,11,,STOLERU,MARINELA,SENAT,2
41,VRANCEA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,NEGRU,CORNELIU,SENAT,1
41,VRANCEA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,ANGHENE,DRAGOȘ-RĂZVAN,SENAT,2
41,VRANCEA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,MUȘAT,CORNELIA,SENAT,3
41,VRANCEA,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,SPULBER,MARICEL,SENAT,4
41,VRANCEA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,9,,DINISOV,MIHAI-CRISTIAN,SENAT,1
41,VRANCEA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,9,,GHEORGHE,IONELA-VICTORIȚA,SENAT,2
41,VRANCEA,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,18,,LĂDAN,CONSTANTIN,SENAT,1
41,VRANCEA,FORȚA DREPTEI,6,,LAZĂR,MIRCEA,SENAT,1
41,VRANCEA,FORȚA DREPTEI,6,,GRIGORESCU,AURELIAN-IONUȚ,SENAT,2
41,VRANCEA,FORȚA DREPTEI,6,,VIDREANU,GINA,SENAT,3
41,VRANCEA,FORȚA DREPTEI,6,,GRIGORAȘ,CICI,SENAT,4
41,VRANCEA,PARTIDUL ECOLOGIST ROMÂN,7,,PETRIȘOR,CONSTANTIN,SENAT,1
41,VRANCEA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,CIUMACENCO,PAUL-VIRGIL,SENAT,1
41,VRANCEA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,MANOLACHE,MARCELA,SENAT,2
41,VRANCEA,PARTIDUL NAȚIONAL LIBERAL,3,,IOAN,RALUCA-GABRIELA,SENAT,1
41,VRANCEA,PARTIDUL NAȚIONAL LIBERAL,3,,NECHIFOR,FLORIN,SENAT,2
41,VRANCEA,PARTIDUL NAȚIONAL LIBERAL,3,,BOSTAN,LIVIU,SENAT,3
41,VRANCEA,PARTIDUL NAȚIONAL LIBERAL,3,,EPURE,ION,SENAT,4
41,VRANCEA,PARTIDUL NOUA ROMÂNIE,19,,LOLA,BOGDAN-DANIEL,SENAT,1
41,VRANCEA,PARTIDUL OAMENILOR TINERI,10,,MELNIC,IONUȚ,SENAT,1
41,VRANCEA,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,15,,PERIȘAN,LIVIU-ADRIAN,SENAT,1
41,VRANCEA,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,15,,CABA,GINA,SENAT,2
41,VRANCEA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,16,,GAVRILIȚĂ,MAXIM,SENAT,1
41,VRANCEA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,16,,PARASCHIV,VASILE,SENAT,2
41,VRANCEA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,16,,URSU,TUDORIȚA,SENAT,3
41,VRANCEA,PARTIDUL SOCIAL DEMOCRAT,4,,GRAUR,CĂTĂLIN,SENAT,1
41,VRANCEA,PARTIDUL SOCIAL DEMOCRAT,4,,LIXANDRU,IONEL-FLORIAN,SENAT,2
41,VRANCEA,PARTIDUL SOCIAL DEMOCRAT,4,,OSTAFI,CLAUDIA,SENAT,3
41,VRANCEA,PARTIDUL SOCIAL DEMOCRAT,4,,ANTIMIRESCU,IONEL,SENAT,4
41,VRANCEA,PARTIDUL SOCIAL DEMOCRAT UNIT,12,,TANTANA,ȘTEFAN,SENAT,1
41,VRANCEA,PARTIDUL S.O.S. ROMÂNIA,17,,MĂCIUCĂ,CERASELA-MARIA,SENAT,1
41,VRANCEA,PARTIDUL S.O.S. ROMÂNIA,17,,RENTEA,EDUARD,SENAT,2
41,VRANCEA,PARTIDUL S.O.S. ROMÂNIA,17,,CULIC,STĂNCUȚA,SENAT,3
41,VRANCEA,PARTIDUL S.O.S. ROMÂNIA,17,,ADAM,ȘTEFAN,SENAT,4
41,VRANCEA,PATRIOȚII POPORULUI ROMÂN,13,,TOCIU,MIHAI,SENAT,1
41,VRANCEA,ROMÂNIA SOCIALISTĂ,14,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,CIZER,EUGENIA,SENAT,1
41,VRANCEA,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,8,,CRISTEA,ȘTEFAN-SEBASTIAN,SENAT,1
41,VRANCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,AMBRUS,ZSOMBOR,SENAT,1
41,VRANCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,MAGYAROSI,IMOLA-PIROSKA,SENAT,2
41,VRANCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,BALINT,KATALIN,SENAT,3
41,VRANCEA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,SZÉKELY,IULIU,SENAT,4
41,VRANCEA,UNIUNEA SALVAȚI ROMÂNIA,5,,TĂTARU,ALEXANDRA,SENAT,1
41,VRANCEA,UNIUNEA SALVAȚI ROMÂNIA,5,,RĂCOȘANU,CODRUȚ-CONSTANTIN,SENAT,2
42,MUNICIPIUL BUCUREŞTI,ALIANȚA NAȚIONAL CREȘTINĂ,19,,ZAMFIRESCU,GHEORGHE-FLORIN,SENAT,1
42,MUNICIPIUL BUCUREŞTI,ALIANȚA NAȚIONAL CREȘTINĂ,19,,JALBĂ,GEORGETA-LUMINIȚA,SENAT,2
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,PEIU,PETRIȘOR-GABRIEL,SENAT,1
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,STELEA,NICULINA,SENAT,2
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,BĂDESCU,OCTAVIAN,SENAT,3
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,ANDRUȘCEAC,ANTONIO,SENAT,4
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,GHINĂRARU,CĂTĂLIN-CORNELIU,SENAT,5
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,PRISACARIU,MIHAI,SENAT,6
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,MIU,LUCIA-ADRIANA,SENAT,7
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,COSTEA,PAUL-CĂTĂLIN,SENAT,8
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,GĂVĂNESCU,CORNEL,SENAT,9
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,VOITICI,ADRIAN,SENAT,10
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,DINCĂ,MIRELA-MARIA,SENAT,11
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,NEAGU,OANA-ADINA,SENAT,12
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,NICULAE,MARIANA,SENAT,13
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,EPURE,PETRU,SENAT,14
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,GROSU,PETRE-PAUL,SENAT,15
42,MUNICIPIUL BUCUREŞTI,ALIANȚA PENTRU UNIREA ROMÂNILOR,2,,VÎRLAN,NARCISA-LUIZA,SENAT,16
42,MUNICIPIUL BUCUREŞTI,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,8,,BERTALAN-PĂCURARU,ALEXANDRA-BEATRICE,SENAT,1
42,MUNICIPIUL BUCUREŞTI,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,8,,GOMBOȘ,CAROL-BOGDAN,SENAT,2
42,MUNICIPIUL BUCUREŞTI,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,8,,CRISTESCU,LUMINIȚA,SENAT,3
42,MUNICIPIUL BUCUREŞTI,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,8,,SAVA,DRAGOȘ,SENAT,4
42,MUNICIPIUL BUCUREŞTI,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,14,,ALEXANDRESCU,VLAD-TUDOR,SENAT,1
